target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_03593T0,10890,393.3,10.63,0.2888,0.006987,up_in_Guy11M
MGG_06605T0,6134,397.2,9.402,0.293,0.007112,up_in_Guy11M
MGG_16225T0,5666,96.76,0.0389,0.2946,5.092e-4,up_in_Guy11
MGG_07221T0,12096,400.9,9.206,0.296,0.007229,up_in_Guy11M
MGG_12766T0,11221,401.6,9.927,0.296,0.00725,up_in_Guy11M
MGG_03792T0,7670,406.2,8.892,0.2965,0.007397,up_in_Guy11M
MGG_06357T0,5509,407.1,9.973,0.2967,0.007425,up_in_Guy11M
MGG_13033T0,6550,403,9.389,0.2968,0.007293,up_in_Guy11M
MGG_09926T0,6452,400.9,10.32,0.2969,0.007228,up_in_Guy11M
MGG_09349T0,483,405.9,8.674,0.297,0.007388,up_in_Guy11M
MGG_07816T0,4392,405.4,8.702,0.2972,0.007371,up_in_Guy11M
MGG_13651T0,6281,408.2,9.203,0.2972,0.00746,up_in_Guy11M
MGG_02130T0,1401,404.2,9.198,0.2974,0.007331,up_in_Guy11M
EFMOT00000000337,13028,108,0.05033,0.2976,6.486e-4,up_in_Guy11
MGG_15312T0,10357,125,0.05296,0.2981,8.736e-4,up_in_Guy11
MGG_09014T0,3366,405.4,5.796,0.2981,0.007371,up_in_Guy11M
MGG_17107T0,6126,102.8,0.04721,0.2982,5.827e-4,up_in_Guy11
MGG_03766T0,2453,409.6,8.896,0.2982,0.007506,up_in_Guy11M
MGG_09134T0,4828,104.7,0.05723,0.2987,6.06e-4,up_in_Guy11
MGG_16306T0,708,128.6,0.05809,0.2992,9.22e-4,up_in_Guy11
MGG_11693T0,9706,101.4,0.04113,0.3005,5.646e-4,up_in_Guy11
MGG_12523T0,3363,417.4,6.532,0.3027,0.007757,up_in_Guy11M
MGG_11255T0,5693,418.8,9.333,0.3028,0.007804,up_in_Guy11M
MGG_09387T0,8607,416.8,8.933,0.3029,0.007738,up_in_Guy11M
MGG_16363T0,2427,127.9,0.07584,0.3036,9.127e-4,up_in_Guy11
MGG_00573T0,5281,418.8,9.248,0.3036,0.007804,up_in_Guy11M
MGG_10848T0,10129,416.7,8.604,0.3037,0.007736,up_in_Guy11M
MGG_16792T0,9512,416.5,8.375,0.3043,0.00773,up_in_Guy11M
MGG_10847T0,12475,416.1,9.786,0.3047,0.007717,up_in_Guy11M
MGG_03307T0,5336,415.5,9.099,0.3048,0.007695,up_in_Guy11M
MGG_17285T0,6354,114.2,0.04948,0.305,7.333e-4,up_in_Guy11
MGG_12937T0,5167,124.8,0.05387,0.305,8.71e-4,up_in_Guy11
MGG_08326T0,11263,422.2,6.834,0.3053,0.007916,up_in_Guy11M
MGG_15875T0,4960,107.6,0.04919,0.3057,6.433e-4,up_in_Guy11
MGG_04538T0,5335,421.8,8.563,0.3057,0.007902,up_in_Guy11M
MGG_06529T0,4749,123.2,0.05511,0.3058,8.501e-4,up_in_Guy11
MGG_16166T0,11264,122.4,0.05679,0.3103,8.395e-4,up_in_Guy11
MGG_07184T0,3812,427,6.097,0.3106,0.008076,up_in_Guy11M
MGG_16505T0,7696,133,0.05857,0.3109,9.813e-4,up_in_Guy11
MGG_17996T0,13245,114,0.06111,0.3135,7.304e-4,up_in_Guy11
MGG_17143T0,4382,142.1,0.06429,0.3146,0.001111,up_in_Guy11
MGG_17402T0,5156,121.5,0.05038,0.3147,8.278e-4,up_in_Guy11
MGG_16262T0,3671,120.5,0.06418,0.3191,8.154e-4,up_in_Guy11
MGG_09248T0,1873,141.8,0.03394,0.32,0.001106,up_in_Guy11
MGG_08156T0,5568,439.7,7.305,0.3204,0.008499,up_in_Guy11M
MGG_05056T0,9988,439.4,8.662,0.321,0.008492,up_in_Guy11M
MGG_17761T0,5843,440.9,8.467,0.3211,0.008541,up_in_Guy11M
MGG_07218T0,5144,443.4,9.694,0.3215,0.008626,up_in_Guy11M
MGG_14903T0,6154,438.5,8.022,0.3217,0.008461,up_in_Guy11M
MGG_15824T0,2402,439.3,10.75,0.3217,0.008485,up_in_Guy11M
MGG_06618T0,3605,442.1,8.267,0.3217,0.008582,up_in_Guy11M
MGG_17917T0,9462,138.9,0.04254,0.3219,0.001064,up_in_Guy11
MGG_01687T0,2015,437.4,6.268,0.322,0.008421,up_in_Guy11M
MGG_01984T0,1900,438.1,9.231,0.3221,0.008447,up_in_Guy11M
MGG_03765T0,1214,444.5,5.025,0.3221,0.008664,up_in_Guy11M
MGG_14721T0,4729,153.5,0.0525,0.3222,0.001283,up_in_Guy11
MGG_17488T0,10810,156.7,0.0599,0.3223,0.001332,up_in_Guy11
MGG_06703T0,4866,443.3,8.335,0.3223,0.008622,up_in_Guy11M
MGG_09639T0,4114,437.1,8.591,0.3227,0.008414,up_in_Guy11M
MGG_14938T0,3235,113.9,0.04897,0.3235,7.293e-4,up_in_Guy11
MGG_00375T0,7699,446.7,8.151,0.324,0.00874,up_in_Guy11M
MGG_12015T0,7941,119.8,0.05365,0.3251,8.061e-4,up_in_Guy11
MGG_08019T1,278,448.3,8.188,0.3251,0.008794,up_in_Guy11M
MGG_17684T0,5582,138,0.05456,0.3254,0.001052,up_in_Guy11
MGG_15338T0,2994,141.4,0.04637,0.3255,0.001101,up_in_Guy11
MGG_02327T0,10774,449.4,8.424,0.3255,0.008831,up_in_Guy11M
MGG_00431T0,1426,450.5,8.646,0.3261,0.00887,up_in_Guy11M
MGG_16731T0,9177,149.8,0.05777,0.3262,0.001225,up_in_Guy11
MGG_10792T0,1079,156.4,0.06006,0.3271,0.001327,up_in_Guy11
MGG_16162T0,9594,153.4,0.06421,0.3276,0.00128,up_in_Guy11
MGG_17848T0,10551,149.7,0.05883,0.3326,0.001225,up_in_Guy11
MGG_16435T0,5449,153.1,0.05523,0.3331,0.001276,up_in_Guy11
MGG_04595T0,5138,162.8,0.05898,0.3338,0.00143,up_in_Guy11
MGG_17991T0,7406,148.5,0.05112,0.3344,0.001206,up_in_Guy11
MGG_05571T1,4175,463.8,7.8,0.3357,0.009333,up_in_Guy11M
MGG_15658T0,11836,165,0.05557,0.3363,0.001466,up_in_Guy11
MGG_00088T0,6094,462.9,7.522,0.3363,0.009299,up_in_Guy11M
MGG_14052T0,3627,463.7,6.784,0.3364,0.009327,up_in_Guy11M
MGG_00863T0,10987,462.4,8.901,0.3365,0.009282,up_in_Guy11M
MGG_09779T1,1561,459.5,7.922,0.3366,0.009181,up_in_Guy11M
MGG_04627T0,9724,460.3,7.059,0.3366,0.009208,up_in_Guy11M
MGG_00385T0,10152,461.7,7.599,0.3367,0.009259,up_in_Guy11M
MGG_10846T0,7748,465.5,7.633,0.3368,0.009391,up_in_Guy11M
MGG_02338T0,8735,461.5,8.077,0.3373,0.009253,up_in_Guy11M
MGG_13116T0,5795,468,7.572,0.3382,0.009479,up_in_Guy11M
MGG_14198T0,10528,467.7,7.669,0.3388,0.009471,up_in_Guy11M
MGG_10088T0,9798,162.8,0.06936,0.3397,0.00143,up_in_Guy11
MGG_03141T0,6921,470.1,7.58,0.34,0.009556,up_in_Guy11M
MGG_04911T0,1490,472,6.959,0.3405,0.009621,up_in_Guy11M
MGG_10422T0,5624,471.5,8.727,0.3409,0.009606,up_in_Guy11M
MGG_06981T2,4093,476.8,7.299,0.3439,0.009793,up_in_Guy11M
MGG_17057T0,6547,476.3,7.984,0.3442,0.009776,up_in_Guy11M
MGG_10463T0,429,170.2,0.08013,0.3443,0.001552,up_in_Guy11
MGG_07224T0,8467,477.9,6.583,0.3443,0.009833,up_in_Guy11M
MGG_09167T0,518,475.9,7.751,0.3445,0.009761,up_in_Guy11M
MGG_16691T0,952,169.2,0.06368,0.3461,0.001535,up_in_Guy11
MGG_09388T0,3902,480.5,8.407,0.3467,0.009926,up_in_Guy11M
MGG_04176T0,9357,481.3,6.815,0.3468,0.009954,up_in_Guy11M
MGG_01585T0,5209,482.2,6.433,0.347,0.009988,up_in_Guy11M
MGG_15687T0,9884,484,7.505,0.3484,0.01005,up_in_Guy11M
MGG_00629T0,10518,174.5,0.06293,0.3488,0.001625,up_in_Guy11
MGG_10975T0,1368,485.9,5.984,0.3498,0.01012,up_in_Guy11M
MGG_08589T0,6651,487,8.792,0.3503,0.01016,up_in_Guy11M
MGG_04253T0,1177,487.7,7.32,0.3503,0.01019,up_in_Guy11M
MGG_17512T0,5429,173.7,0.05996,0.3512,0.00161,up_in_Guy11
MGG_06539T0,11276,490.3,6.998,0.3527,0.01028,up_in_Guy11M
MGG_08285T0,2714,492.1,6.093,0.354,0.01035,up_in_Guy11M
MGG_15674T0,3269,180.7,0.07282,0.3547,0.001733,up_in_Guy11
MGG_14705T0,611,179.7,0.05967,0.3565,0.001715,up_in_Guy11
MGG_00439T0,2869,496.4,7.645,0.3575,0.01051,up_in_Guy11M
MGG_00733T0,9925,496.3,6.974,0.3584,0.0105,up_in_Guy11M
MGG_03401T0,2272,499.2,7.021,0.3602,0.01061,up_in_Guy11M
MGG_04758T1,2170,500,7.087,0.3602,0.01064,up_in_Guy11M
MGG_16292T0,6125,179.2,0.06168,0.3604,0.001706,up_in_Guy11
MGG_03403T0,11064,505.7,6.151,0.362,0.01085,up_in_Guy11M
MGG_17499T0,145,505.3,5.709,0.3624,0.01084,up_in_Guy11M
MGG_06863T0,9561,507.1,7.201,0.3628,0.0109,up_in_Guy11M
MGG_08028T0,4551,505.3,5.283,0.3633,0.01084,up_in_Guy11M
MGG_11739T0,1326,505.1,7.27,0.3639,0.01083,up_in_Guy11M
MGG_08817T0,5151,503.9,6.778,0.3643,0.01079,up_in_Guy11M
MGG_02296T0,5276,504.7,6.477,0.3643,0.01081,up_in_Guy11M
MGG_15241T0,7209,509.4,7.416,0.3647,0.01099,up_in_Guy11M
MGG_15843T0,4230,185.3,0.07818,0.3655,0.001813,up_in_Guy11
MGG_17482T0,13107,187.3,0.06744,0.3672,0.001849,up_in_Guy11
MGG_10482T0,9944,512.9,6.928,0.3682,0.01112,up_in_Guy11M
MGG_16732T0,2378,190.1,0.06844,0.3718,0.0019,up_in_Guy11
MGG_07534T0,300,517.4,7.087,0.3729,0.01129,up_in_Guy11M
MGG_17241T0,8654,520.5,6.533,0.3749,0.01141,up_in_Guy11M
MGG_02410T0,12576,523.3,6.638,0.3756,0.01152,up_in_Guy11M
MGG_07656T0,5871,520.4,7.599,0.3757,0.01141,up_in_Guy11M
MGG_03123T0,10244,522.9,7.961,0.3761,0.0115,up_in_Guy11M
MGG_05146T0,11731,524.5,7.076,0.3762,0.01156,up_in_Guy11M
MGG_11025T0,12385,522.5,6.629,0.3764,0.01148,up_in_Guy11M
MGG_08670T0,6801,530.5,6.031,0.38,0.01179,up_in_Guy11M
MGG_02445T0,11043,530.2,6.718,0.3805,0.01178,up_in_Guy11M
MGG_03263T0,10536,532,5.866,0.381,0.01185,up_in_Guy11M
MGG_05058T0,2045,530,7.418,0.3812,0.01177,up_in_Guy11M
MGG_04464T0,3501,529.9,6.574,0.382,0.01177,up_in_Guy11M
MGG_08617T0,7588,533.9,6.595,0.3823,0.01192,up_in_Guy11M
MGG_16069T0,7969,216.9,0.07187,0.3825,0.002415,up_in_Guy11
MGG_16804T0,7608,535.5,6.255,0.3835,0.01199,up_in_Guy11M
MGG_16824T0,743,536.2,7.355,0.3835,0.01202,up_in_Guy11M
MGG_16429T0,9303,537.7,6.73,0.3844,0.01208,up_in_Guy11M
MGG_17458T0,8868,223.4,0.07604,0.3852,0.002547,up_in_Guy11
MGG_13076T0,5651,216.6,0.08664,0.3864,0.00241,up_in_Guy11
MGG_05514T0,12487,540.3,4.873,0.3866,0.01217,up_in_Guy11M
MGG_14203T0,4644,542.2,6.811,0.3871,0.01225,up_in_Guy11M
MGG_14913T0,7628,541.7,6.483,0.3874,0.01223,up_in_Guy11M
MGG_08519T0,7443,215.7,0.1238,0.3879,0.00239,up_in_Guy11
MGG_17260T0,6526,214.3,0.08608,0.3883,0.002364,up_in_Guy11
MGG_06449T0,1249,552.5,6.42,0.3889,0.01266,up_in_Guy11M
MGG_15686T0,5762,223.3,0.07823,0.3893,0.002545,up_in_Guy11
MGG_06246T0,11213,552.2,6.728,0.3894,0.01264,up_in_Guy11M
MGG_09323T0,1671,548.9,6.698,0.3899,0.01251,up_in_Guy11M
MGG_00016T0,12489,551.9,6.999,0.3899,0.01263,up_in_Guy11M
MGG_17973T0,7510,227.8,0.07105,0.3902,0.002639,up_in_Guy11
MGG_14595T0,6742,546.2,7.198,0.3903,0.01241,up_in_Guy11M
MGG_07215T0,12191,550,6.146,0.3903,0.01255,up_in_Guy11M
MGG_09706T0,6583,551.6,6.373,0.3905,0.01262,up_in_Guy11M
MGG_01657T0,10185,554.5,6.585,0.3905,0.01274,up_in_Guy11M
MGG_13670T0,12287,556,10.25,0.3905,0.01279,up_in_Guy11M
MGG_06095T0,10880,548.8,6.863,0.3908,0.01251,up_in_Guy11M
MGG_01679T0,6582,222.3,0.1092,0.3909,0.002526,up_in_Guy11
MGG_00015T0,3790,545.9,5.974,0.3909,0.0124,up_in_Guy11M
MGG_09751T0,10584,551.2,6.55,0.3909,0.0126,up_in_Guy11M
MGG_07328T0,4529,559.3,5.902,0.3909,0.01292,up_in_Guy11M
MGG_03609T0,7201,558.6,5.615,0.391,0.0129,up_in_Guy11M
MGG_01875T0,10502,548.4,6.783,0.3912,0.01249,up_in_Guy11M
MGG_05493T0,6238,555.9,6.451,0.3913,0.01279,up_in_Guy11M
MGG_02993T0,5482,561.1,6.078,0.3914,0.013,up_in_Guy11M
MGG_05463T0,10306,561.8,6.627,0.3914,0.01303,up_in_Guy11M
MGG_02421T0,7915,548,7.026,0.3916,0.01248,up_in_Guy11M
MGG_06719T0,2728,560.7,5.646,0.3917,0.01298,up_in_Guy11M
MGG_15544T0,5949,213.9,0.09019,0.3918,0.002356,up_in_Guy11
MGG_01768T0,3853,558.5,7.048,0.3918,0.0129,up_in_Guy11M
MGG_18045T0,3533,227.1,0.075,0.3924,0.002624,up_in_Guy11
MGG_03336T0,4880,558.4,4.591,0.3926,0.01289,up_in_Guy11M
MGG_02540T0,2277,564,6.426,0.3931,0.01312,up_in_Guy11M
MGG_10910T0,4052,251.8,0.04067,0.3932,0.003162,up_in_Guy11
MGG_18082T0,9066,254.4,0.1045,0.3932,0.00322,up_in_Guy11
MGG_16529T0,3179,221.7,0.08056,0.3933,0.002512,up_in_Guy11
MGG_16553T0,3938,210,0.06378,0.3935,0.002277,up_in_Guy11
MGG_08824T0,706,258.4,0.08491,0.3936,0.003313,up_in_Guy11
MGG_15286T0,3333,253.3,0.08767,0.3937,0.003195,up_in_Guy11
MGG_11906T0,5832,565.4,6.538,0.3938,0.01317,up_in_Guy11M
MGG_11852T0,8478,230.4,0.07463,0.3939,0.002694,up_in_Guy11
MGG_17088T0,9240,211.6,0.07779,0.394,0.00231,up_in_Guy11
MGG_17184T0,11073,213.1,0.06532,0.3941,0.00234,up_in_Guy11
MGG_07491T0,3849,250.8,0.08053,0.3941,0.00314,up_in_Guy11
MGG_15309T0,5722,257.6,0.0874,0.3947,0.003293,up_in_Guy11
MGG_15756T0,2873,249.9,0.07327,0.3953,0.003119,up_in_Guy11
MGG_15647T0,10113,256.9,0.1099,0.3965,0.003278,up_in_Guy11
MGG_02911T0,4746,569.8,5.394,0.3965,0.01335,up_in_Guy11M
MGG_04968T0,4409,569.2,6.467,0.3967,0.01333,up_in_Guy11M
MGG_16874T0,15,203.3,0.09693,0.3969,0.002148,up_in_Guy11
MGG_00930T0,5849,576.7,4.882,0.3969,0.01363,up_in_Guy11M
MGG_09268T0,3675,577.5,6.16,0.3969,0.01366,up_in_Guy11M
MGG_00300T0,10777,570.9,6.209,0.397,0.0134,up_in_Guy11M
MGG_16428T0,10379,569,5.929,0.3974,0.01332,up_in_Guy11M
MGG_08627T0,7808,576.5,5.576,0.3975,0.01362,up_in_Guy11M
MGG_05330T0,10663,248.1,0.08171,0.3976,0.003077,up_in_Guy11
MGG_06461T0,6938,572.9,6.255,0.3976,0.01347,up_in_Guy11M
EFMOT00000000194,12913,573.7,11.65,0.3977,0.01351,up_in_Guy11M
MGG_09942T0,6992,574.5,6.117,0.3977,0.01354,up_in_Guy11M
MGG_10362T0,5798,575.9,6.236,0.3977,0.0136,up_in_Guy11M
MGG_16652T0,2812,575.3,5.49,0.3978,0.01357,up_in_Guy11M
EFMOT00000000269,12971,209.8,0.09728,0.3981,0.002274,up_in_Guy11
MGG_08778T0,10841,572.6,4.568,0.3981,0.01346,up_in_Guy11M
MGG_15781T0,260,249.8,0.09465,0.3987,0.003116,up_in_Guy11
MGG_17631T0,5544,202.3,0.07079,0.3991,0.002129,up_in_Guy11
MGG_07365T0,9743,580.2,6.364,0.3993,0.01377,up_in_Guy11M
MGG_17376T0,10116,237.9,0.08319,0.3997,0.002853,up_in_Guy11
MGG_18120T0,6673,233.8,0.089,0.4,0.002765,up_in_Guy11
MGG_13797T0,12207,201.1,0.07945,0.4004,0.002106,up_in_Guy11
MGG_16817T0,12684,243.7,0.09424,0.4007,0.002981,up_in_Guy11
MGG_17957T0,3328,207.6,0.09333,0.4011,0.002231,up_in_Guy11
MGG_10438T0,8723,248,0.1004,0.4012,0.003075,up_in_Guy11
EFMOT00000000378,13061,235.7,0.07848,0.4017,0.002807,up_in_Guy11
MGG_00765T0,911,209.3,0.08142,0.4018,0.002264,up_in_Guy11
MGG_15845T0,11680,237.4,0.08566,0.4026,0.002844,up_in_Guy11
MGG_13771T0,242,263.2,0.08672,0.403,0.003423,up_in_Guy11
MGG_17158T0,3290,200.6,0.06777,0.4041,0.002095,up_in_Guy11
MGG_02160T0,8737,243.6,0.07017,0.4044,0.002978,up_in_Guy11
MGG_08926T0,11055,587.5,5.857,0.4045,0.01408,up_in_Guy11M
MGG_10000T0,2649,585.5,5.946,0.4048,0.01399,up_in_Guy11M
EFMOT00000000236,12947,587,3.923,0.4049,0.01406,up_in_Guy11M
MGG_14652T0,7869,247.9,0.09329,0.405,0.003074,up_in_Guy11
MGG_07674T0,12606,586.4,6.053,0.405,0.01403,up_in_Guy11M
MGG_00871T0,4580,588.9,6.742,0.4053,0.01413,up_in_Guy11M
MGG_18025T0,10064,266.7,0.09628,0.4055,0.003504,up_in_Guy11
MGG_17330T0,2157,241.2,0.08022,0.4056,0.002926,up_in_Guy11
MGG_10913T0,1605,265.5,0.09884,0.4059,0.003477,up_in_Guy11
MGG_16291T0,9474,272,0.0787,0.4061,0.003632,up_in_Guy11
MGG_05456T0,10496,207.5,0.07115,0.4063,0.002229,up_in_Guy11
MGG_07886T0,3247,247.1,0.1149,0.4067,0.003056,up_in_Guy11
MGG_17055T0,9528,271.2,0.09547,0.4074,0.003613,up_in_Guy11
MGG_10721T0,7232,592.3,5.945,0.4076,0.01428,up_in_Guy11M
MGG_17784T0,7911,243.3,0.07335,0.4077,0.002972,up_in_Guy11
MGG_10036T0,2865,592,6.018,0.4081,0.01426,up_in_Guy11M
MGG_16769T0,11516,269,0.08535,0.4084,0.00356,up_in_Guy11
MGG_02074T0,8909,594.6,6.147,0.4095,0.01437,up_in_Guy11M
MGG_05016T0,4848,270.9,0.09157,0.4101,0.003605,up_in_Guy11
MGG_10469T0,4700,597.5,5.948,0.4111,0.01449,up_in_Guy11M
MGG_13360T0,3709,597.1,5.911,0.4116,0.01448,up_in_Guy11M
MGG_09435T0,1535,599.5,5.728,0.4118,0.01458,up_in_Guy11M
EFMOT00000000160,12883,599,3.923,0.4121,0.01456,up_in_Guy11M
MGG_17990T0,9580,290.8,0.09847,0.4124,0.004091,up_in_Guy11
MGG_01864T0,1375,602.3,6.133,0.4143,0.01469,up_in_Guy11M
MGG_16130T0,5287,290.4,0.1396,0.4147,0.004083,up_in_Guy11
MGG_17128T0,3958,292.9,0.1075,0.4147,0.004144,up_in_Guy11
MGG_07622T0,11493,296.6,0.1201,0.4148,0.004239,up_in_Guy11
MGG_08527T0,5168,603.5,5.286,0.4148,0.01474,up_in_Guy11M
MGG_14996T0,5263,295.9,0.09488,0.416,0.00422,up_in_Guy11
MGG_06405T0,11899,605.3,6.507,0.4161,0.01482,up_in_Guy11M
MGG_03213T0,7159,610.5,4.197,0.4161,0.01504,up_in_Guy11M
MGG_01790T0,3474,611.2,5.835,0.4161,0.01507,up_in_Guy11M
MGG_14085T0,6331,612.9,5.781,0.4164,0.01514,up_in_Guy11M
MGG_07366T0,10903,610.2,6.161,0.4166,0.01503,up_in_Guy11M
MGG_17137T0,9220,277.3,0.08142,0.4167,0.003758,up_in_Guy11
MGG_10796T0,7374,612.6,7.623,0.4169,0.01513,up_in_Guy11M
MGG_16954T0,2447,288.8,0.1357,0.417,0.004042,up_in_Guy11
MGG_02104T0,10112,609.8,5.668,0.417,0.01501,up_in_Guy11M
MGG_09456T0,3113,608.7,4.891,0.4174,0.01496,up_in_Guy11M
MGG_16112T0,1112,290.4,0.09852,0.4177,0.004081,up_in_Guy11
MGG_13269T0,2872,609.7,7.215,0.4178,0.01501,up_in_Guy11M
MGG_12552T0,11612,295.5,0.09931,0.418,0.00421,up_in_Guy11
MGG_05856T0,4141,608.6,7.055,0.4182,0.01496,up_in_Guy11M
MGG_17622T0,6239,616,5.413,0.4183,0.01528,up_in_Guy11M
MGG_02774T0,10649,608.2,5.891,0.4187,0.01494,up_in_Guy11M
MGG_01769T0,5616,615.7,5.462,0.4187,0.01526,up_in_Guy11M
EFMOT00000000108,12841,288.4,0.0946,0.419,0.00403,up_in_Guy11
MGG_15624T0,5594,620.5,6.197,0.4201,0.01547,up_in_Guy11M
MGG_17393T0,12692,618.4,4.492,0.4202,0.01538,up_in_Guy11M
MGG_16127T0,9903,285.2,0.09668,0.4206,0.003951,up_in_Guy11
MGG_02548T0,7310,620.3,5.826,0.4207,0.01546,up_in_Guy11M
MGG_08287T0,6639,622,5.571,0.4209,0.01553,up_in_Guy11M
MGG_16271T0,10077,620,6.118,0.4212,0.01544,up_in_Guy11M
MGG_17511T0,9472,288,0.09208,0.4214,0.004022,up_in_Guy11
MGG_17572T0,3809,284.3,0.1046,0.4218,0.00393,up_in_Guy11
MGG_17096T0,11505,283.1,0.0934,0.422,0.003901,up_in_Guy11
MGG_06847T0,10682,624,5.208,0.4224,0.01562,up_in_Guy11M
MGG_17850T0,11713,302.5,0.088,0.4234,0.004391,up_in_Guy11
MGG_03849T0,1108,301.5,0.07881,0.4239,0.004364,up_in_Guy11
EFMOT00000000256,12962,287.7,0.2033,0.424,0.004014,up_in_Guy11
MGG_16305T0,10331,306.7,0.1139,0.4247,0.0045,up_in_Guy11
MGG_15117T0,4893,283.1,0.09006,0.4253,0.003899,up_in_Guy11
MGG_07082T0,2152,304.5,0.08717,0.4253,0.004443,up_in_Guy11
MGG_16375T0,4589,305.9,0.1476,0.4257,0.004479,up_in_Guy11
MGG_15590T0,6107,282,0.09085,0.426,0.003874,up_in_Guy11
MGG_11927T0,9703,629.6,5.695,0.4264,0.01586,up_in_Guy11M
MGG_08554T0,7162,632.6,5.403,0.4264,0.01599,up_in_Guy11M
MGG_16361T0,11388,629,6.393,0.4265,0.01583,up_in_Guy11M
MGG_08647T0,6623,631.2,6.973,0.4265,0.01593,up_in_Guy11M
MGG_06036T0,8244,633.4,5.939,0.4265,0.01602,up_in_Guy11M
MGG_18012T0,1096,313.6,0.2164,0.4266,0.004681,up_in_Guy11
MGG_13798T0,6777,308.8,0.1147,0.4268,0.004554,up_in_Guy11
MGG_07793T0,6279,632.2,5.416,0.4268,0.01597,up_in_Guy11M
MGG_14632T0,12716,630.9,4.849,0.4271,0.01592,up_in_Guy11M
MGG_10320T0,10860,628.9,5.939,0.4273,0.01583,up_in_Guy11M
MGG_03847T0,1794,312.8,0.1025,0.4275,0.004658,up_in_Guy11
MGG_15502T0,181,315.4,0.1006,0.428,0.004728,up_in_Guy11
MGG_16501T0,2776,640.9,5.282,0.4292,0.01635,up_in_Guy11M
MGG_01566T0,8227,640.4,5.404,0.4295,0.01633,up_in_Guy11M
MGG_01231T0,4400,640.1,5.182,0.43,0.01632,up_in_Guy11M
MGG_08018T0,5580,312.6,0.1668,0.4302,0.004655,up_in_Guy11
MGG_15495T0,12417,639.7,6.276,0.4304,0.0163,up_in_Guy11M
MGG_03501T0,9807,637.8,5.729,0.4308,0.01622,up_in_Guy11M
MGG_17807T0,12222,643,5.286,0.4309,0.01645,up_in_Guy11M
MGG_00838T0,12694,639.6,3.603,0.43120000000000003,0.0163,up_in_Guy11M
MGG_06761T0,12268,639.1,5.678,0.4314,0.01627,up_in_Guy11M
MGG_04110T0,3227,645.1,5.572,0.4324,0.01654,up_in_Guy11M
MGG_16255T0,2823,312.5,0.1044,0.4328,0.004651,up_in_Guy11
MGG_12936T0,12620,647,5.982,0.4337,0.01662,up_in_Guy11M
MGG_11210T0,2123,650.9,5.488,0.4348,0.01679,up_in_Guy11M
MGG_10969T1,5323,649.5,5.761,0.4349,0.01673,up_in_Guy11M
MGG_13347T0,1876,651.9,5.467,0.4352,0.01684,up_in_Guy11M
MGG_00835T0,3691,652.8,6.808,0.4352,0.01688,up_in_Guy11M
MGG_06604T0,11495,649.4,5.245,0.4356,0.01673,up_in_Guy11M
MGG_07598T0,6859,650.8,5.674,0.4356,0.01679,up_in_Guy11M
MGG_05366T0,5524,656.1,5.535,0.4357,0.01702,up_in_Guy11M
MGG_05716T0,424,656,6.299,0.4364,0.01702,up_in_Guy11M
MGG_03350T0,109,655.7,5.613,0.437,0.01701,up_in_Guy11M
MGG_14557T0,7092,320.4,0.1224,0.4371,0.004862,up_in_Guy11
MGG_07593T0,3043,655.2,5.391,0.4373,0.01699,up_in_Guy11M
MGG_17039T0,9171,351.3,0.1138,0.4403,0.005724,up_in_Guy11
MGG_13203T0,12140,663,5.959,0.4419,0.01734,up_in_Guy11M
MGG_02109T0,11259,662.3,3.518,0.442,0.0173,up_in_Guy11M
MGG_09018T0,7066,346.5,0.1242,0.4425,0.005587,up_in_Guy11
MGG_17866T0,13106,351.2,0.1094,0.4426,0.005721,up_in_Guy11
MGG_07877T0,2884,664.7,5.786,0.4431,0.01741,up_in_Guy11M
MGG_10618T0,12506,665.7,5.252,0.4433,0.01746,up_in_Guy11M
MGG_08552T0,12429,345.7,0.04651,0.4434,0.005564,up_in_Guy11
MGG_04870T0,5695,668.7,5.422,0.4434,0.01759,up_in_Guy11M
MGG_11179T0,12557,353.9,0.09582,0.4435,0.0058,up_in_Guy11
MGG_15833T0,3770,666.7,5.85,0.4436,0.0175,up_in_Guy11M
MGG_14547T0,11071,668,4.74,0.4442,0.01756,up_in_Guy11M
MGG_04643T0,3015,668.7,5.397,0.4442,0.01759,up_in_Guy11M
MGG_04563T0,11592,350.8,0.1213,0.4445,0.005712,up_in_Guy11
MGG_16968T0,1839,344.1,0.1171,0.4451,0.005519,up_in_Guy11
MGG_16989T0,7545,345.3,0.09122,0.4451,0.005552,up_in_Guy11
MGG_09001T0,4444,343.4,0.1384,0.4462,0.0055,up_in_Guy11
MGG_16111T0,5013,350.6,0.2367,0.4465,0.005704,up_in_Guy11
MGG_17478T0,6080,356.5,0.1167,0.4468,0.005876,up_in_Guy11
MGG_17105T0,4361,357.7,0.1335,0.447,0.005911,up_in_Guy11
MGG_09081T0,728,672.7,4.667,0.447,0.01777,up_in_Guy11M
MGG_04002T0,1017,349.7,0.1305,0.4472,0.005679,up_in_Guy11
MGG_06577T0,7453,343.3,0.1332,0.4487,0.005496,up_in_Guy11
MGG_16807T0,5386,338.7,0.1269,0.449,0.005365,up_in_Guy11
MGG_17573T0,9356,675.4,4.976,0.4494,0.0179,up_in_Guy11M
MGG_17569T0,5409,337.9,0.1154,0.45,0.005343,up_in_Guy11
MGG_15630T0,8854,341.5,0.1025,0.4502,0.005447,up_in_Guy11
