sample1,sample2,name1,time1,rep1,name2,time2,rep2,pearson_cor,spearman_cor,comparison_type
MST7PM_4_3,Guy11_24_2,MST7PM,4,3,Guy11,24,2,0.59115979643006,0.5964560469849869,"Different strains, different time"
MST7PM_24_3,Guy11_24_2,MST7PM,24,3,Guy11,24,2,0.9103474922711182,0.9052035440316071,"Different strain, same time"
MST7PD_0_3,Guy11_24_2,MST7PD,0,3,Guy11,24,2,0.5980166526080304,0.5931444247247195,"Different strains, different time"
MST7PD_2_3,Guy11_24_2,MST7PD,2,3,Guy11,24,2,0.5815790766206118,0.5955813468055738,"Different strains, different time"
MST7PD_4_3,Guy11_24_2,MST7PD,4,3,Guy11,24,2,0.5904851841280587,0.5988619823372736,"Different strains, different time"
MST7PD_24_3,Guy11_24_2,MST7PD,24,3,Guy11,24,2,0.968780784159566,0.9679298436075644,"Different strain, same time"
Guy11_0_3,Guy11_24_2,Guy11,0,3,Guy11,24,2,0.5875349896061454,0.5899475139534159,"Same strain, different time"
Guy11_2_3,Guy11_24_2,Guy11,2,3,Guy11,24,2,0.6013778495148855,0.6181969119934241,"Same strain, different time"
Guy11_4_3,Guy11_24_2,Guy11,4,3,Guy11,24,2,0.5780373931922326,0.5874659395287498,"Same strain, different time"
Guy11_24_3,Guy11_24_2,Guy11,24,3,Guy11,24,2,0.9688464456243933,0.9689850724069508,Biological replicates
pmk1_0_1,Guy11_24_2,pmk1,0,1,Guy11,24,2,0.6492123265371277,0.6642198097729749,"Different strains, different time"
pmk1_2_1,Guy11_24_2,pmk1,2,1,Guy11,24,2,0.5919231523309271,0.6127049821808361,"Different strains, different time"
pmk1_4_1,Guy11_24_2,pmk1,4,1,Guy11,24,2,0.6027773321146305,0.6235855103811276,"Different strains, different time"
pmk1_24_1,Guy11_24_2,pmk1,24,1,Guy11,24,2,0.572005406352186,0.578887476147737,"Different strain, same time"
pmk1_0_2,Guy11_24_2,pmk1,0,2,Guy11,24,2,0.6514827361627551,0.6648093499195172,"Different strains, different time"
pmk1_2_2,Guy11_24_2,pmk1,2,2,Guy11,24,2,0.5963566035912524,0.6154858867691696,"Different strains, different time"
pmk1_4_2,Guy11_24_2,pmk1,4,2,Guy11,24,2,0.6058877310049197,0.6250932280930401,"Different strains, different time"
pmk1_24_2,Guy11_24_2,pmk1,24,2,Guy11,24,2,0.572005406352186,0.578887476147737,"Different strain, same time"
Guy11M_0_1,Guy11_24_2,Guy11M,0,1,Guy11,24,2,0.5316324478899681,0.5328685091249301,"Different strains, different time"
Guy11M_2_1,Guy11_24_2,Guy11M,2,1,Guy11,24,2,0.6019854046194558,0.6182681819696342,"Different strains, different time"
Guy11M_4_1,Guy11_24_2,Guy11M,4,1,Guy11,24,2,0.60596036783333,0.6231427161461872,"Different strains, different time"
Guy11M_24_1,Guy11_24_2,Guy11M,24,1,Guy11,24,2,0.9133425870045578,0.9068871508387825,"Different strain, same time"
Guy11M_0_2,Guy11_24_2,Guy11M,0,2,Guy11,24,2,0.5247265715607572,0.5251198089456024,"Different strains, different time"
Guy11M_2_2,Guy11_24_2,Guy11M,2,2,Guy11,24,2,0.6279249696912836,0.6422009887764936,"Different strains, different time"
Guy11M_4_2,Guy11_24_2,Guy11M,4,2,Guy11,24,2,0.6118032302769976,0.6278668105785885,"Different strains, different time"
Guy11M_24_2,Guy11_24_2,Guy11M,24,2,Guy11,24,2,0.9133425870045578,0.9068871508387825,"Different strain, same time"
mst7_0_1,mst7_0_3,mst7,0,1,mst7,0,3,0.8317371971155912,0.8267354425800687,Biological replicates
mst7_2_1,mst7_0_3,mst7,2,1,mst7,0,3,0.8215701067430925,0.8168336476972211,"Same strain, different time"
mst7_4_1,mst7_0_3,mst7,4,1,mst7,0,3,0.8689090143805496,0.8660587958255649,"Same strain, different time"
mst7_24_1,mst7_0_3,mst7,24,1,mst7,0,3,0.8852176149218582,0.8786793309906606,"Same strain, different time"
MST7WT_0_1,mst7_0_3,MST7WT,0,1,mst7,0,3,0.8501886240035639,0.8472157067442747,"Different strain, same time"
MST7WT_2_1,mst7_0_3,MST7WT,2,1,mst7,0,3,0.8376721345741316,0.8342902320624419,"Different strains, different time"
MST7WT_4_1,mst7_0_3,MST7WT,4,1,mst7,0,3,0.7594153377264207,0.7605364000006769,"Different strains, different time"
MST7WT_24_1,mst7_0_3,MST7WT,24,1,mst7,0,3,0.5466616332242262,0.5526160104574758,"Different strains, different time"
MST7PM_0_1,mst7_0_3,MST7PM,0,1,mst7,0,3,0.8845209524062727,0.8780867682354542,"Different strain, same time"
MST7PM_2_1,mst7_0_3,MST7PM,2,1,mst7,0,3,0.8234993753593499,0.8182022504627173,"Different strains, different time"
MST7PM_4_1,mst7_0_3,MST7PM,4,1,mst7,0,3,0.7338397946162126,0.7352639546491582,"Different strains, different time"
MST7PM_24_1,mst7_0_3,MST7PM,24,1,mst7,0,3,0.7595424305322206,0.7574731991985975,"Different strains, different time"
MST7PD_0_1,mst7_0_3,MST7PD,0,1,mst7,0,3,0.8644583144098559,0.8582882820640095,"Different strain, same time"
MST7PD_2_1,mst7_0_3,MST7PD,2,1,mst7,0,3,0.8267788678291841,0.8229467678051002,"Different strains, different time"
MST7PD_4_1,mst7_0_3,MST7PD,4,1,mst7,0,3,0.7658868372456198,0.7642926111830575,"Different strains, different time"
MST7PD_24_1,mst7_0_3,MST7PD,24,1,mst7,0,3,0.7346999580440203,0.7360478833814873,"Different strains, different time"
Guy11_0_1,mst7_0_3,Guy11,0,1,mst7,0,3,0.8399749239436536,0.8404469200229201,"Different strain, same time"
Guy11_2_1,mst7_0_3,Guy11,2,1,mst7,0,3,0.8154947500830787,0.8165960158159427,"Different strains, different time"
Guy11_4_1,mst7_0_3,Guy11,4,1,mst7,0,3,0.6861566168704996,0.6975964234665807,"Different strains, different time"
Guy11_24_1,mst7_0_3,Guy11,24,1,mst7,0,3,0.6306295065975673,0.6357339070650101,"Different strains, different time"
mst7_0_2,mst7_0_3,mst7,0,2,mst7,0,3,0.8946523722013989,0.8897725242659391,Biological replicates
mst7_2_2,mst7_0_3,mst7,2,2,mst7,0,3,0.8461794363723698,0.8421170273492855,"Same strain, different time"
mst7_4_2,mst7_0_3,mst7,4,2,mst7,0,3,0.819419421202103,0.8138459878815618,"Same strain, different time"
mst7_24_2,mst7_0_3,mst7,24,2,mst7,0,3,0.7474899936088505,0.7423574339908833,"Same strain, different time"
MST7WT_0_2,mst7_0_3,MST7WT,0,2,mst7,0,3,0.8024654903427345,0.7987606245498098,"Different strain, same time"
MST7WT_2_2,mst7_0_3,MST7WT,2,2,mst7,0,3,0.8061828699913701,0.8031707626738777,"Different strains, different time"
MST7WT_4_2,mst7_0_3,MST7WT,4,2,mst7,0,3,0.726336198107005,0.7330543240541265,"Different strains, different time"
MST7WT_24_2,mst7_0_3,MST7WT,24,2,mst7,0,3,0.6210011838779246,0.5998888732422641,"Different strains, different time"
MST7PM_0_2,mst7_0_3,MST7PM,0,2,mst7,0,3,0.7812386349931578,0.7753556084130766,"Different strain, same time"
MST7PM_2_2,mst7_0_3,MST7PM,2,2,mst7,0,3,0.8307465180377689,0.8281195920315134,"Different strains, different time"
MST7PM_4_2,mst7_0_3,MST7PM,4,2,mst7,0,3,0.7351123289835575,0.740350617412696,"Different strains, different time"
MST7PM_24_2,mst7_0_3,MST7PM,24,2,mst7,0,3,0.710481542822969,0.7134575788897805,"Different strains, different time"
MST7PD_0_2,mst7_0_3,MST7PD,0,2,mst7,0,3,0.7806170639950567,0.7780289818522254,"Different strain, same time"
MST7PD_2_2,mst7_0_3,MST7PD,2,2,mst7,0,3,0.8550009980530098,0.853989214211185,"Different strains, different time"
MST7PD_4_2,mst7_0_3,MST7PD,4,2,mst7,0,3,0.7460383958204756,0.7491129669154006,"Different strains, different time"
Guy11_0_2,mst7_0_3,Guy11,0,2,mst7,0,3,0.8652135721936242,0.8636528064410259,"Different strain, same time"
Guy11_2_2,mst7_0_3,Guy11,2,2,mst7,0,3,0.8291057217538454,0.8290956461702012,"Different strains, different time"
Guy11_4_2,mst7_0_3,Guy11,4,2,mst7,0,3,0.7133600246467414,0.7219651091745812,"Different strains, different time"
Guy11_24_2,mst7_0_3,Guy11,24,2,mst7,0,3,0.6200255310140373,0.6256717011813574,"Different strains, different time"
mst7_2_3,mst7_0_3,mst7,2,3,mst7,0,3,0.8473197782187488,0.8434456299704908,"Same strain, different time"
mst7_4_3,mst7_0_3,mst7,4,3,mst7,0,3,0.8290143086882164,0.8259800789297859,"Same strain, different time"
mst7_24_3,mst7_0_3,mst7,24,3,mst7,0,3,0.8128926506445973,0.8165761105454471,"Same strain, different time"
MST7WT_0_3,mst7_0_3,MST7WT,0,3,mst7,0,3,0.8465798786192921,0.8424346107063475,"Different strain, same time"
MST7WT_2_3,mst7_0_3,MST7WT,2,3,mst7,0,3,0.8345510466416594,0.8320704169712734,"Different strains, different time"
MST7WT_4_3,mst7_0_3,MST7WT,4,3,mst7,0,3,0.7430527354805586,0.7467354731093996,"Different strains, different time"
MST7WT_24_3,mst7_0_3,MST7WT,24,3,mst7,0,3,0.6822536918477815,0.6834206892166942,"Different strains, different time"
MST7PM_0_3,mst7_0_3,MST7PM,0,3,mst7,0,3,0.8365625487440446,0.83133855808198,"Different strain, same time"
MST7PM_2_3,mst7_0_3,MST7PM,2,3,mst7,0,3,0.8229982328809005,0.8200210344259903,"Different strains, different time"
MST7PM_4_3,mst7_0_3,MST7PM,4,3,mst7,0,3,0.7325511387194592,0.7359833256795785,"Different strains, different time"
MST7PM_24_3,mst7_0_3,MST7PM,24,3,mst7,0,3,0.6251695096690723,0.6230464130434573,"Different strains, different time"
MST7PD_0_3,mst7_0_3,MST7PD,0,3,mst7,0,3,0.8439169604919197,0.8375399523589028,"Different strain, same time"
MST7PD_2_3,mst7_0_3,MST7PD,2,3,mst7,0,3,0.8332045573635082,0.8314977487930468,"Different strains, different time"
MST7PD_4_3,mst7_0_3,MST7PD,4,3,mst7,0,3,0.7354882979909725,0.7447582303547089,"Different strains, different time"
MST7PD_24_3,mst7_0_3,MST7PD,24,3,mst7,0,3,0.6534795464637795,0.6555405889672917,"Different strains, different time"
Guy11_0_3,mst7_0_3,Guy11,0,3,mst7,0,3,0.8623782974041617,0.8583345710548805,"Different strain, same time"
Guy11_2_3,mst7_0_3,Guy11,2,3,mst7,0,3,0.8524247593258277,0.85498636309968,"Different strains, different time"
Guy11_4_3,mst7_0_3,Guy11,4,3,mst7,0,3,0.7165528100600289,0.7269875248793716,"Different strains, different time"
Guy11_24_3,mst7_0_3,Guy11,24,3,mst7,0,3,0.6077429923786771,0.6207687874083707,"Different strains, different time"
pmk1_0_1,mst7_0_3,pmk1,0,1,mst7,0,3,0.7686815680176163,0.775213146153184,"Different strain, same time"
pmk1_2_1,mst7_0_3,pmk1,2,1,mst7,0,3,0.8597424453750205,0.8664645142063752,"Different strains, different time"
pmk1_4_1,mst7_0_3,pmk1,4,1,mst7,0,3,0.8494616290632485,0.84556763145009,"Different strains, different time"
pmk1_24_1,mst7_0_3,pmk1,24,1,mst7,0,3,0.7907438043659837,0.7821332854928772,"Different strains, different time"
pmk1_0_2,mst7_0_3,pmk1,0,2,mst7,0,3,0.7701282937903465,0.7761250551512372,"Different strain, same time"
pmk1_2_2,mst7_0_3,pmk1,2,2,mst7,0,3,0.8574881759147794,0.8640027466735312,"Different strains, different time"
pmk1_4_2,mst7_0_3,pmk1,4,2,mst7,0,3,0.8456507373627172,0.8426132108780577,"Different strains, different time"
pmk1_24_2,mst7_0_3,pmk1,24,2,mst7,0,3,0.7907438043659837,0.7821332854928772,"Different strains, different time"
Guy11M_0_1,mst7_0_3,Guy11M,0,1,mst7,0,3,0.7987544498543083,0.7918648539805339,"Different strain, same time"
Guy11M_2_1,mst7_0_3,Guy11M,2,1,mst7,0,3,0.706613804434887,0.7122247398793357,"Different strains, different time"
Guy11M_4_1,mst7_0_3,Guy11M,4,1,mst7,0,3,0.815385860965504,0.8144378698952487,"Different strains, different time"
Guy11M_24_1,mst7_0_3,Guy11M,24,1,mst7,0,3,0.5895712241453669,0.5916223969709263,"Different strains, different time"
Guy11M_0_2,mst7_0_3,Guy11M,0,2,mst7,0,3,0.794237169768581,0.7862737152546952,"Different strain, same time"
Guy11M_2_2,mst7_0_3,Guy11M,2,2,mst7,0,3,0.7366096777490226,0.7424755668609264,"Different strains, different time"
Guy11M_4_2,mst7_0_3,Guy11M,4,2,mst7,0,3,0.8154807910938867,0.8146008988049738,"Different strains, different time"
Guy11M_24_2,mst7_0_3,Guy11M,24,2,mst7,0,3,0.5895712241453669,0.5916223969709263,"Different strains, different time"
mst7_0_1,mst7_2_3,mst7,0,1,mst7,2,3,0.8554757188441439,0.8488369621946877,"Same strain, different time"
mst7_2_1,mst7_2_3,mst7,2,1,mst7,2,3,0.9684656107877796,0.9671141939575626,Biological replicates
mst7_4_1,mst7_2_3,mst7,4,1,mst7,2,3,0.9613500162109764,0.9622564862841649,"Same strain, different time"
mst7_24_1,mst7_2_3,mst7,24,1,mst7,2,3,0.7651393953804422,0.7712878347082067,"Same strain, different time"
MST7WT_0_1,mst7_2_3,MST7WT,0,1,mst7,2,3,0.7290525084758827,0.747842286765667,"Different strains, different time"
MST7WT_2_1,mst7_2_3,MST7WT,2,1,mst7,2,3,0.954347748696396,0.9558505851911219,"Different strain, same time"
MST7WT_4_1,mst7_2_3,MST7WT,4,1,mst7,2,3,0.8784619297355746,0.8864263318564347,"Different strains, different time"
MST7WT_24_1,mst7_2_3,MST7WT,24,1,mst7,2,3,0.5087176154139109,0.5304276732844738,"Different strains, different time"
MST7PM_0_1,mst7_2_3,MST7PM,0,1,mst7,2,3,0.7873428761739973,0.7886302454178057,"Different strains, different time"
MST7PM_2_1,mst7_2_3,MST7PM,2,1,mst7,2,3,0.9556369311628636,0.9569343266745955,"Different strain, same time"
MST7PM_4_1,mst7_2_3,MST7PM,4,1,mst7,2,3,0.8470731096986079,0.8557055630362174,"Different strains, different time"
MST7PM_24_1,mst7_2_3,MST7PM,24,1,mst7,2,3,0.7282162181992455,0.7332009754169228,"Different strains, different time"
MST7PD_0_1,mst7_2_3,MST7PD,0,1,mst7,2,3,0.7443800536392612,0.74805327230303,"Different strains, different time"
MST7PD_2_1,mst7_2_3,MST7PD,2,1,mst7,2,3,0.9563516722311799,0.9568468102860948,"Different strain, same time"
MST7PD_4_1,mst7_2_3,MST7PD,4,1,mst7,2,3,0.9106504189951411,0.9144519778666179,"Different strains, different time"
MST7PD_24_1,mst7_2_3,MST7PD,24,1,mst7,2,3,0.7069024062230184,0.7135771435498034,"Different strains, different time"
Guy11_0_1,mst7_2_3,Guy11,0,1,mst7,2,3,0.7290694780549621,0.7366111364968787,"Different strains, different time"
Guy11_2_1,mst7_2_3,Guy11,2,1,mst7,2,3,0.9332133707808895,0.9366730980897168,"Different strain, same time"
Guy11_4_1,mst7_2_3,Guy11,4,1,mst7,2,3,0.7757727898350459,0.7943021069779125,"Different strains, different time"
Guy11_24_1,mst7_2_3,Guy11,24,1,mst7,2,3,0.5793040149272548,0.5968835706518221,"Different strains, different time"
mst7_0_2,mst7_2_3,mst7,0,2,mst7,2,3,0.7845163068877001,0.7866518958191959,"Same strain, different time"
mst7_2_2,mst7_2_3,mst7,2,2,mst7,2,3,0.9783449844936616,0.9787061854782536,Biological replicates
mst7_4_2,mst7_2_3,mst7,4,2,mst7,2,3,0.962550618242315,0.9601646379698924,"Same strain, different time"
mst7_24_2,mst7_2_3,mst7,24,2,mst7,2,3,0.7439828333175157,0.7448378529161185,"Same strain, different time"
MST7WT_0_2,mst7_2_3,MST7WT,0,2,mst7,2,3,0.6808423278523154,0.6934720907634038,"Different strains, different time"
MST7WT_2_2,mst7_2_3,MST7WT,2,2,mst7,2,3,0.9502647610400243,0.9522773381042335,"Different strain, same time"
MST7WT_4_2,mst7_2_3,MST7WT,4,2,mst7,2,3,0.8366346942251547,0.8496069615425405,"Different strains, different time"
MST7WT_24_2,mst7_2_3,MST7WT,24,2,mst7,2,3,0.5629158119658355,0.5702549246204389,"Different strains, different time"
MST7PM_0_2,mst7_2_3,MST7PM,0,2,mst7,2,3,0.6525364768671824,0.6629366977924928,"Different strains, different time"
MST7PM_2_2,mst7_2_3,MST7PM,2,2,mst7,2,3,0.9517997734049163,0.953818062882584,"Different strain, same time"
MST7PM_4_2,mst7_2_3,MST7PM,4,2,mst7,2,3,0.8518697274828828,0.8626472533817248,"Different strains, different time"
MST7PM_24_2,mst7_2_3,MST7PM,24,2,mst7,2,3,0.6728627046133067,0.6840526815940684,"Different strains, different time"
MST7PD_0_2,mst7_2_3,MST7PD,0,2,mst7,2,3,0.6518731262080601,0.6646431789471651,"Different strains, different time"
MST7PD_2_2,mst7_2_3,MST7PD,2,2,mst7,2,3,0.9561109392395631,0.9570123496088623,"Different strain, same time"
MST7PD_4_2,mst7_2_3,MST7PD,4,2,mst7,2,3,0.8726749581327853,0.8810792357463065,"Different strains, different time"
Guy11_0_2,mst7_2_3,Guy11,0,2,mst7,2,3,0.72574312657923,0.7332959624247007,"Different strains, different time"
Guy11_2_2,mst7_2_3,Guy11,2,2,mst7,2,3,0.9387261714842273,0.941668700718846,"Different strain, same time"
Guy11_4_2,mst7_2_3,Guy11,4,2,mst7,2,3,0.813993473927169,0.8294973794615702,"Different strains, different time"
Guy11_24_2,mst7_2_3,Guy11,24,2,mst7,2,3,0.5687559363367174,0.5876540734353239,"Different strains, different time"
mst7_0_3,mst7_2_3,mst7,0,3,mst7,2,3,0.8473197782187488,0.8434456299704908,"Same strain, different time"
mst7_4_3,mst7_2_3,mst7,4,3,mst7,2,3,0.9723887514573831,0.9710000492970712,"Same strain, different time"
mst7_24_3,mst7_2_3,mst7,24,3,mst7,2,3,0.8159393402775895,0.8159547131561677,"Same strain, different time"
MST7WT_0_3,mst7_2_3,MST7WT,0,3,mst7,2,3,0.7175667823431597,0.7248660183496182,"Different strains, different time"
MST7WT_2_3,mst7_2_3,MST7WT,2,3,mst7,2,3,0.9557048727288077,0.9570321684425495,"Different strain, same time"
MST7WT_4_3,mst7_2_3,MST7WT,4,3,mst7,2,3,0.8624747231036519,0.8727610953113212,"Different strains, different time"
MST7WT_24_3,mst7_2_3,MST7WT,24,3,mst7,2,3,0.6426198861763076,0.6526328593427115,"Different strains, different time"
MST7PM_0_3,mst7_2_3,MST7PM,0,3,mst7,2,3,0.7043026025520397,0.7141472955801906,"Different strains, different time"
MST7PM_2_3,mst7_2_3,MST7PM,2,3,mst7,2,3,0.9570066760729768,0.9587336579619675,"Different strain, same time"
MST7PM_4_3,mst7_2_3,MST7PM,4,3,mst7,2,3,0.8526969732420057,0.8632864616750299,"Different strains, different time"
MST7PM_24_3,mst7_2_3,MST7PM,24,3,mst7,2,3,0.5661907500865083,0.5774061273994174,"Different strains, different time"
MST7PD_0_3,mst7_2_3,MST7PD,0,3,mst7,2,3,0.7049453745531299,0.7132302537372329,"Different strains, different time"
MST7PD_2_3,mst7_2_3,MST7PD,2,3,mst7,2,3,0.9476070568506721,0.9493631768996722,"Different strain, same time"
MST7PD_4_3,mst7_2_3,MST7PD,4,3,mst7,2,3,0.8407081391839316,0.8550604012522511,"Different strains, different time"
MST7PD_24_3,mst7_2_3,MST7PD,24,3,mst7,2,3,0.6031696501268997,0.6172766741630779,"Different strains, different time"
Guy11_0_3,mst7_2_3,Guy11,0,3,mst7,2,3,0.7240620858720381,0.7307591756933932,"Different strains, different time"
Guy11_2_3,mst7_2_3,Guy11,2,3,mst7,2,3,0.9147593902616438,0.9170775260553271,"Different strain, same time"
Guy11_4_3,mst7_2_3,Guy11,4,3,mst7,2,3,0.8259353806673335,0.8407438453592533,"Different strains, different time"
Guy11_24_3,mst7_2_3,Guy11,24,3,mst7,2,3,0.5648314803351789,0.589527125378025,"Different strains, different time"
pmk1_0_1,mst7_2_3,pmk1,0,1,mst7,2,3,0.7342224956842157,0.7389046959146521,"Different strains, different time"
pmk1_2_1,mst7_2_3,pmk1,2,1,mst7,2,3,0.8586570975066907,0.8604805006913454,"Different strain, same time"
pmk1_4_1,mst7_2_3,pmk1,4,1,mst7,2,3,0.8803359112886147,0.8722194402863896,"Different strains, different time"
pmk1_24_1,mst7_2_3,pmk1,24,1,mst7,2,3,0.7014566505135679,0.7018703941292781,"Different strains, different time"
pmk1_0_2,mst7_2_3,pmk1,0,2,mst7,2,3,0.734428402576294,0.7390367150091335,"Different strains, different time"
pmk1_2_2,mst7_2_3,pmk1,2,2,mst7,2,3,0.8569750431712968,0.858848556742357,"Different strain, same time"
pmk1_4_2,mst7_2_3,pmk1,4,2,mst7,2,3,0.875498817665762,0.8682852636252764,"Different strains, different time"
pmk1_24_2,mst7_2_3,pmk1,24,2,mst7,2,3,0.7014566505135679,0.7018703941292781,"Different strains, different time"
Guy11M_0_1,mst7_2_3,Guy11M,0,1,mst7,2,3,0.6829216377953605,0.6894091721212914,"Different strains, different time"
Guy11M_2_1,mst7_2_3,Guy11M,2,1,mst7,2,3,0.7483617454354113,0.7591971888539284,"Different strain, same time"
Guy11M_4_1,mst7_2_3,Guy11M,4,1,mst7,2,3,0.8655828129335464,0.8664862735912421,"Different strains, different time"
Guy11M_24_1,mst7_2_3,Guy11M,24,1,mst7,2,3,0.5353057210835,0.5445233918851623,"Different strains, different time"
Guy11M_0_2,mst7_2_3,Guy11M,0,2,mst7,2,3,0.6798174489230668,0.685384164771862,"Different strains, different time"
Guy11M_2_2,mst7_2_3,Guy11M,2,2,mst7,2,3,0.7913393710214927,0.8011789463057133,"Different strain, same time"
Guy11M_4_2,mst7_2_3,Guy11M,4,2,mst7,2,3,0.8653258745182224,0.8660972615087555,"Different strains, different time"
Guy11M_24_2,mst7_2_3,Guy11M,24,2,mst7,2,3,0.5353057210835,0.5445233918851623,"Different strains, different time"
mst7_0_1,mst7_4_3,mst7,0,1,mst7,4,3,0.855695796445712,0.8493688553504375,"Same strain, different time"
mst7_2_1,mst7_4_3,mst7,2,1,mst7,4,3,0.9821279031159937,0.9827703843017132,"Same strain, different time"
mst7_4_1,mst7_4_3,mst7,4,1,mst7,4,3,0.936604911670856,0.9350859616109632,Biological replicates
mst7_24_1,mst7_4_3,mst7,24,1,mst7,4,3,0.7506448374318817,0.7565179759165377,"Same strain, different time"
MST7WT_0_1,mst7_4_3,MST7WT,0,1,mst7,4,3,0.7192358203804181,0.7385646232167882,"Different strains, different time"
MST7WT_2_1,mst7_4_3,MST7WT,2,1,mst7,4,3,0.9350926376957681,0.9345000793748868,"Different strains, different time"
MST7WT_4_1,mst7_4_3,MST7WT,4,1,mst7,4,3,0.8956402355988357,0.9065295512699413,"Different strain, same time"
MST7WT_24_1,mst7_4_3,MST7WT,24,1,mst7,4,3,0.493973081910434,0.5178560496026949,"Different strains, different time"
MST7PM_0_1,mst7_4_3,MST7PM,0,1,mst7,4,3,0.7717862423262838,0.7718256825156441,"Different strains, different time"
MST7PM_2_1,mst7_4_3,MST7PM,2,1,mst7,4,3,0.9466541801129359,0.9473204339734669,"Different strains, different time"
MST7PM_4_1,mst7_4_3,MST7PM,4,1,mst7,4,3,0.864024283869424,0.8754177977055161,"Different strain, same time"
MST7PM_24_1,mst7_4_3,MST7PM,24,1,mst7,4,3,0.7253127846982302,0.7340224712760753,"Different strains, different time"
