"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"MGG_16935T0",0.0233076,0.100245,0.249139,0,0,0.179656,0.0733732,0,0,0.331407,0,0.0317299,0,0.263659,0.306397,0.0268182,0,0.466315,0,0.0550847,0,0.189181,0.272923,0,0,0.153004,0.116111,0,0,0.292232,0.146536,0.0748813,0.18445,0.502566,0.34102,0,0.366911,0.0842182,0.0255286,0,0.354305,0.582989,0.0743294,0,0.259295,0.187352,0.0466574,0.0638237,0.436409,0.0303775,0,0,0.336759,0.152566,0.0740489,0,0.179041,0.0337354,0,0,0.175369,0.284594,0,0.228423,0.125507,0.404254,0,0,0,0.543308,0,0,0.162616,0.175427,0
"MGG_08406T0",8.2703,124.501,41.4201,56.1534,26.6707,573.188,2638.76,0,72.516,955.278,1744.9,10.9603,43.4968,592.316,4087.93,10.5097,121.062,3408.95,2903.09,3.8388,30.5193,19.9584,108.725,4.37301,18.8812,1321.51,3303.73,0,20.6664,1015.67,4336.36,17.9161,24.9872,789.13,3904.59,47.3716,2871.14,3933.54,3.96565,127.17,28.3421,120.881,22.9574,30.4798,1179.38,4348.56,8.88502,23.548,1093.38,3672.53,4.10197,31.38,1551.15,4996.09,2.26668,59.3256,968.734,6216.69,7.98012,0.271711,6.38939,7.49613,13.884,0,5.45071,7.23877,13.884,69.2202,1486.95,1044.72,44.8116,62.4007,1578.36,1052.1,44.8116
"MGG_05005T0",31.7364,56.3185,30.2954,18.4072,9.8802,42.7985,49.9566,19.2625,19.1438,47.1918,46.5491,25.066,18.4151,55.376,60.1883,23.1879,48.9181,58.5209,44.1784,29.1043,21.9819,39.9764,51.1941,19.0524,14.7793,58.0845,50.8613,1.59906,13.1114,46.8992,52.8551,24.3746,11.3774,46.3339,54.3202,21.249,54.6471,47.5671,31.4141,12.1055,47.0583,55.7165,40.7796,22.4305,52.6523,50.4144,21.305,16.7694,48.1806,51.1646,17.4084,13.3279,52.9264,58.2818,22.8145,24.8191,39.5781,66.2919,37.0181,30.3433,36.0773,45.5877,24.3626,30.765,37.1508,48.2586,24.3626,31.0029,58.875,52.0349,32.641,33.0298,56.6178,51.5485,32.641
"MGG_11608T0",1.04057,0.373687,0.517965,1.959,0.51217,0.222635,0.248867,2.90772,0.409428,0.142763,0.0703612,21.2698,0.400303,0.046785,0.232769,2.32037,1.51948,0.505072,0.623911,13.7246,1.23209,0.61112,0.378497,0.74538,0.426188,0.283539,0.287228,0.401471,0.642572,0.112526,0.248273,18.424,0.227105,0.166583,0.187001,1.47522,0.953026,2.46253,21.3042,3.98326,2.0397,2.76439,3.39026,0.573905,0.265969,0.161289,12.3065,1.31092,0.220312,0.186945,4.44693,0.607819,0.209653,0.188764,18.8206,2.03255,3.33335,2.37324,15.6274,1.03779,0.296924,0.438728,0,1.30812,0.239376,0.408806,0,0.657491,5.00779,0.628709,21.922,0.681121,2.42696,0.408626,21.922
"MGG_14221T0",0.988476,0.499525,0.312106,0.152959,0,0.523136,0.734803,0.209709,0.13887,0.124631,1.50316,0.95099,0.151313,0.281602,0.80557,1.10631,0.04131,0.436774,2.83925,1.55147,0,0.320573,0.768979,1.54362,0,0.191326,1.66844,0,0,0.0915145,1.00953,1.50111,0.046232,0.678323,0.901021,0,0.408933,1.84716,0.990084,0.0678034,0.70402,0.259618,1.20646,0.0939221,0.179549,0.751926,0.81869,0.0799384,0.367277,0.456953,0.232238,0.0525306,0.19044,1.14355,1.42026,0,0.44641,1.25913,0.651632,0.559332,0.96959,1.50279,0,0.56054,1.11705,1.65944,0,0.175487,0,0.484748,1.9727,0.177099,2.19743,0.790031,1.9727
"MGG_15428T0",0.263166,0,0.0539735,0.0211838,0.079627,0.181998,0.127214,1.84654,0.528109,0.315794,0.445494,15.9191,0.417735,0.425516,0.147967,3.93194,0.891642,0.742047,0.912422,15.7109,0.484062,0.063553,0,0,0.260372,0.232251,1.36019,0.124475,0.558143,0.348217,0.34922,9.73267,0.127842,0.569368,0.657031,0.703939,0.600294,2.80905,11.2459,0.235071,0.0270637,0.108524,0.172067,0.435105,0.155641,0.454307,8.2459,0.460941,0.225568,0.763134,14.3804,1.05462,0.213014,0.624185,11.5379,0.655801,0.124439,2.20058,7.68436,0.0571258,0.127965,0.0864099,0,0.0667204,0.192406,0.124962,0,0.579688,5.15973,2.59704,35.6716,0.502545,3.48889,1.99728,35.6716
"MGG_17084T0",14.1139,2.787,2.61738,2.24558,0.537177,2.39388,2.42172,9.88219,1.55771,2.33328,1.92001,9.70459,1.05827,2.57615,2.37461,10.2254,1.68004,2.06905,2.98575,43.4222,2.24377,2.61238,2.60399,10.6673,0.505561,2.13217,2.74986,0.358566,1.09088,2.12572,2.48719,20.4256,0.929608,2.67256,2.30579,1.13352,2.3955,3.23754,46.0832,2.72206,2.76667,2.81831,16.4637,1.35066,2.44196,2.1767,23.6327,1.25197,2.08117,1.76594,11.0328,1.16717,2.45829,2.34823,35.7559,1.79023,2.21433,3.56779,44.9548,9.29815,3.47782,6.36476,14.911,9.9401,4.23913,7.36877,14.911,36.9424,7.86064,5.72549,41.3217,32.6728,5.62236,5.17243,41.3217
"MGG_08114T0",31.6872,29.6444,36.5368,13.4157,3.81385,31.8271,22.7716,9.01828,20.7947,27.1237,20.9534,26.5452,10.8735,28.5776,32.3316,24.1318,19.7597,35.8963,22.4165,19.5096,18.7627,30.8116,26.8165,15.6905,7.30646,32.1278,22.6524,2.21617,4.89201,29.5807,25.0673,26.2472,5.16597,31.5894,25.8991,25.7888,32.5992,23.3027,19.0497,30.7878,25.8175,31.633,30.9552,10.9615,36.0568,22.6724,24.4824,8.93228,26.675,22.1085,8.16776,6.83674,33.128,25.3413,18.0629,13.0675,34.5166,26.6363,19.5279,24.997,53.5606,42.3048,40.6872,24.0354,54.5,44.4987,40.6872,9.16447,26.0027,38.102,18.0164,9.53375,25.8046,36.8128,18.0164
"MGG_06700T0",13.8845,16.5469,16.2395,9.92785,7.35436,32.9234,21.323,7.65881,12.2755,31.2459,24.6889,15.1628,14.3114,45.3114,34.2256,15.4805,36.6198,66.9602,29.1309,13.4172,16.3949,19.0859,15.1315,7.9854,18.6139,47.7074,25.4289,1.79198,15.3481,46.7922,27.9744,18.0378,18.297,45.4341,31.0554,20.0479,63.0731,35.7167,13.6418,8.72764,21.7173,19.149,15.8547,20.6151,45.8162,24.5361,13.4547,17.2495,48.7777,24.9775,4.56591,12.3965,53.5961,31.5647,13.7094,18.3434,43.6544,36.4263,14.6952,11.002,17.6639,17.0057,7.65863,10.8434,17.6311,16.9391,7.65863,24.752,27.0879,29.1823,11.58,26.5944,26.3318,27.4309,11.58
"MGG_14591T0",0.674835,0.120994,0.28131,0.154558,0,0.433391,0.430928,10.3799,0.375356,0.448929,0.515994,1.98004,0.108885,0.340932,0.40068,4.89745,0.149817,0.210862,0.109737,7.04282,0.292109,0.331141,0.30821,0.301119,0.0271366,0.242034,0.314961,0,0.0831117,0.395974,0.330928,7.10187,0.0333176,0.314231,0.171198,0,0.22088,0.076061,9.02105,0.832939,0.197472,0.263779,0.425778,0.113339,0.291962,0.0676642,5.92037,0.0384376,0.293946,0.219466,2.2038,0.0379051,0.637735,0.256212,5.64415,0.10131,0.226841,0.213879,13.7464,0.356151,0.74484,1.02384,0,0.346676,0.542756,1.23346,0,0.0430664,0,0.629712,9.91314,0.0653227,0.444034,0.558889,9.91314
"MGG_07304T0",0,0,0,0,0,0,0,0,0,0,0,4.32859,0,0,0,0.608652,0,0,0,0,0.628079,0,0,0,0,0,0,0,0,0,0,0,1.58518,0,0,2.62232,0,0,0,0,0,0,0,0,0,0,0,0,0.67765,0,0,0.487594,0,0,0,0,0.723352,0,0.935821,0,0.385251,0,0,0,0.802688,0,0,0.62586,0,0,1.76099,0,0,0,1.76099
"MGG_09457T0",19.0981,7.42995,9.18726,770.66,388.111,7.58966,3.63887,9.01818,1041.94,10.2655,5.10994,17.5639,981.095,7.59093,4.88387,13.1779,955.379,5.75522,3.17199,17.0884,603.495,8.34795,6.66213,17.6943,1740,6.50751,4.54546,0,1760.79,8.73588,5.2531,16.912,1955.75,8.06847,3.8012,865.412,7.62295,3.5274,17.6568,20.1104,8.67339,9.93559,23.4799,1186.72,7.60475,3.7047,16.8867,1006.9,6.07637,3.53425,10.9029,883.574,7.89619,4.10913,13.1789,603.956,10.9248,3.75167,16.537,21.7728,13.2016,23.4424,344.067,19.7518,15.1486,22.4682,344.067,1541.31,12.8197,13.0451,22.4454,1515.21,9.28415,15.2408,22.4454
"MGG_07009T0",34.4419,15.996,41.4109,8.31852,4.57128,36.0627,9.16677,20.7419,13.406,14.9591,7.53742,10.9751,10.3933,19.1891,12.8049,21.5234,14.0704,12.1225,7.45032,10.1797,10.1428,25.6368,11.7351,33.2128,10.6857,18.6604,7.68335,3.60922,8.6681,20.1214,6.20409,11.0073,7.83461,25.5255,6.97228,11.74,11.6256,8.80567,12.6447,3.33,10.3691,7.58006,17.1467,14.0741,24.8258,7.23167,17.0947,10.2175,13.7851,6.65562,20.6459,8.23716,30.5791,9.44777,12.4657,6.50186,88.3142,8.24392,8.30365,55.8995,132.207,32.9948,10.071,55.0622,127.049,28.9274,10.071,10.5041,18.2572,44.6178,81.2865,7.97134,20.5606,47.2032,81.2865
"MGG_15010T0",3.87299,3.73298,1.86138,1.96906,1.92623,1.58393,3.26821,0.709942,1.90308,1.85834,5.39178,4.17598,2.21028,1.35686,3.38543,2.56915,1.3423,1.43914,5.85743,2.56599,1.7474,2.74987,2.90086,1.12844,1.3931,2.23807,4.8071,2.39683,1.30649,1.87146,4.69303,2.08396,2.06075,2.66172,7.52196,1.64177,0.706104,2.3556,3.22337,1.81838,1.73117,3.02265,2.03099,2.0652,2.55592,5.69561,1.80829,1.08877,1.68815,2.88135,2.13402,3.47482,1.44224,4.95365,2.48745,3.0966,1.72882,4.1072,1.78365,3.48451,3.49091,4.22995,0,2.30697,1.91099,5.21821,0,2.36447,6.44515,3.15412,2.89734,4.54149,5.26415,3.08314,2.89734
"MGG_11663T0",12.893,3.21124,1.64951,9.33591,3.03656,1.39973,1.45539,4.57102,4.97569,2.19685,2.77467,8.40053,8.29193,1.48147,1.43679,6.4846,63.0824,4.66131,7.02402,103.147,8.07989,3.32892,2.60819,31.724,7.97971,2.01917,1.87016,2.83227,5.09554,1.3434,1.56277,7.76913,3.85649,2.56172,1.50254,88.5822,8.23103,10.9134,185.538,24.2949,5.28169,6.07379,49.4138,5.68463,1.78989,1.4365,9.82539,6.69596,2.35002,1.38718,5.37789,4.59424,1.6898,1.72264,5.68579,28.2463,51.1142,2.84212,11.6353,53.7252,2.86251,4.9551,13.6824,51.9621,2.71259,4.38014,13.6824,34.6597,8.29167,3.28591,16.5234,33.9446,2.88436,3.60821,16.5234
"MGG_00065T0",44.3007,33.923,48.3435,15.7257,6.42278,35.7287,20.189,16.7325,27.811,30.8407,16.7865,49.9415,20.9702,32.1718,20.8763,37.351,20.1406,28.1078,12.6532,44.5839,22.1149,39.6256,29.6301,25.582,11.8295,29.6213,17.1838,5.84185,10.0403,34.3295,15.372,55.7162,10.019,37.6977,15.7559,13.3397,37.7806,15.1744,41.9099,41.8807,37.6296,29.8826,72.1025,15.2776,34.5851,16.1123,37.8606,12.5742,28.3675,13.687,16.9312,11.8947,28.7992,16.3461,33.8403,11.1773,46.9941,14.9361,46.1328,61.4552,63.829,45.7946,13.2731,61.3099,64.6808,47.2323,13.2731,7.59151,25.4995,38.626,45.8165,8.21605,25.2422,38.2041,45.8165
"MGG_10601T0",8.39366,0.642416,0.455318,0.32654,0.234801,0.49763,0.420216,2.28456,0.246464,0.631411,0.471958,2.93797,0.198915,0.36194,0.458354,2.73607,0.169457,0.347382,0.283278,1.70014,0.467422,0.233531,0.54246,10.9617,0.477997,0.63386,0.444509,0,0.156017,0.209012,0.349362,3.68829,0.0468729,0.76131,0.361796,0.0815519,0.46588,0.13375,3.2518,0.241761,0.536128,0.612963,21.587,0.304047,0.731803,0.30913,3.88261,0.189387,0.392714,0.192923,3.78898,0.173481,0.786288,0.403409,2.3429,0.124448,0.229232,0.303254,1.87208,24.674,2.58123,2.23425,2.09619,25.8043,2.91827,1.59086,2.09619,0.338834,0,1.00391,1.92431,0.467961,0.638423,0.975953,1.92431
"MGG_11526T0",0.0754351,0,0,0,0,0,0,0,0,0,0,0.207638,0,0.120807,0,0,0,0,0,0,0,0,0.114412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849436,0,0,0,0,0,0,0,0,0,0,0,0,0.0702924,0,0,0,0,0,0,0,0,0,0.11205,0,0.214372,0.0887197,0,0,0,0,0,0,0,0,0,0
"MGG_13087T0",0,0,0,4.55364,1.80169,0,0,2.63727,0.425417,0,0,0,25.2181,0,0,0,0,0,0,1.91471,0.843089,0,0,0,1.27148,0,0,0,0.882863,0,0,1.09235,0,0,0,0,0,0,0.728015,2.28037,0,0,0,0,0,0,1.40077,0,0,0,4.23288,0,0,0,2.12626,0,0,0,0.649346,0,0,0,0,0,0,0,0,0,0,0,2.18971,0,0,0,2.18971
"MGG_00223T0",246.013,98.1455,108.763,128.197,70.3625,94.4126,41.0357,192.967,374.923,112.839,35.9738,263.449,161.813,84.2361,37.9921,248.46,160.962,114.888,16.1815,211.115,354.003,116.359,83.3571,162.959,263.439,68.1972,32.069,18.3605,263.089,95.7525,33.0616,274.168,221.357,174.718,43.5335,284.848,134.286,29.8644,239.084,178.908,126.692,109.813,263.155,299.458,118.588,40.0512,254.823,337.367,110.582,29.6257,218.442,330.747,144.005,40.3737,220.814,294.931,180.616,34.1366,216.927,338.053,288.71,378.521,808.313,330.464,294.888,394.879,808.313,110.954,152.97,316.041,379.062,109.732,147.29,313.822,379.062
"MGG_02093T0",0,0,0,0,0,0,0.0361231,0,0,0.0978866,0,0,0,0.14839,0.0335317,0.105634,0,0,0.0797314,0,0,0,0,0,0,0,0,0,0,0,0,0.0368636,0,0.0380623,0,0,0,0.0414593,0.0251374,0,0,0,0.0487995,0.0493682,0,0,0,0,0.0640957,0,0.0457264,0,0.0904668,0,0,0,0.035267,0,0.023325,0.256994,0.460997,0.233439,0,0.150128,0.340251,0.386415,0,0,0,0.0486935,0.0631949,0.0708213,0.240457,0.0576449,0.0631949
"MGG_01153T0",267.482,297.652,248.084,95.5715,40.0268,261.947,215.599,103.834,103.709,266.224,206.094,183.764,108.416,259.032,292.12,179.351,116.427,197.797,161.306,129.813,126.138,266.556,255.327,200.638,93.0034,253.992,200.767,14.8244,64.0417,225.64,195.14,180.288,55.9748,249.482,194.295,115.912,217.062,170.306,132.187,168.096,275.726,291.761,234.05,77.2797,268.023,185.823,159.157,88.9986,242.105,195.28,88.3957,77.8387,255.828,177.666,132.285,72.7969,228.545,182.324,106.48,247.407,306.83,355.243,176.047,246.636,313.046,404.001,176.047,70.9305,195.171,317.05,138.885,70.4157,198.797,289.133,138.885
"MGG_02698T0",1.25422,0.232173,0.404513,0.656232,0.397857,0.337759,0.222466,0.373192,0.455769,0.0573761,0.296784,5.64206,0.83487,0.163545,0.236581,2.55744,1.03473,0.101117,0.140273,3.7937,1.01835,0.285786,0.14774,2.23473,1.56112,0.0331552,0.0503417,0,0.929576,0.158168,0.0951739,2.91772,1.37332,0.20081,0.0656564,1.18474,0.0705723,0.328097,2.74311,0.610752,0.405666,0.180747,2.79412,2.04355,0.55991,0.291846,2.22157,1.49238,0.19723,0.0788885,2.43529,1.2174,0.239473,0.0945066,1.56154,2.35433,0.404145,0.234565,1.68361,2.85441,0.716127,0.656279,0,2.8004,0.549367,0.405858,0,2.44132,0,0.0432555,2.3541,1.88328,0.142309,0.204713,2.3541
"MGG_10893T0",4.6923,1.93164,0.516805,3.82183,1.06325,0.262027,0.673143,1.52653,5.00838,3.90639,0.947932,5.52368,4.12635,2.53993,1.69989,0.961393,6.08723,5.40495,1.80389,1.92521,5.82895,3.07451,1.81796,3.76884,3.33278,1.6051,2.08167,0,4.63437,2.26536,1.08794,3.56419,5.95955,3.71334,3.14551,7.58049,3.95067,1.80175,2.23119,1.11353,3.57337,1.42179,2.25436,11.1601,3.89026,1.79896,2.40374,9.12445,5.11553,2.41365,2.23288,5.84619,5.60795,2.99287,2.6321,7.44273,2.00652,1.92189,2.83699,17.4357,6.47118,113.23,14.1441,16.3319,5.98071,114.891,14.1441,26.8238,6.92962,10.3335,9.49259,25.3146,9.18095,8.69278,9.49259
"MGG_14635T0",11.5918,36.9774,29.2257,4.55327,2.00004,28.7835,14.5709,8.63708,6.73767,31.4569,16.0776,9.49236,5.03779,33.8838,19.2046,8.12756,4.25562,32.0933,12.388,11.3713,5.07307,36.1059,26.9314,14.6342,1.53135,30.4621,13.6091,1.21623,1.83442,25.6839,14.1542,11.8955,1.77252,28.6967,15.384,3.39564,34.0588,11.5616,12.6434,8.34687,40.3918,31.8219,17.6922,2.31104,27.9834,12.9328,9.67643,2.08626,28.822,11.4681,8.94923,2.11887,27.3938,11.4796,9.15039,2.03617,21.3223,10.4924,12.0572,33.7338,15.5006,17.9853,6.30142,33.3545,16.7644,17.9195,6.30142,2.60602,7.70301,12.4194,18.3206,3.38658,12.3773,12.4623,18.3206
"MGG_17720T0",122.739,99.5688,111.656,36.5611,11.7017,127.433,53.709,10.6052,46.613,180.766,57.2123,51.7907,41.0782,182.99,96.9292,29.1131,0.917937,32.923,4.23226,7.62525,23.6498,130.218,123.598,109.309,13.3433,125.189,54.738,9.8834,13.5219,164.362,67.6833,61.1447,19.8758,168.064,81.693,0.892607,31.7295,11.8451,7.85727,29.2781,118.752,121.402,142.286,21.428,139.128,56.1911,37.7841,18.0771,203.887,81.1504,17.8849,19.0861,136.715,46.2013,14.2224,0.324462,53.8232,7.32083,5.95344,28.6608,42.3625,36.9579,0,22.6815,42.3188,37.7614,0,20.7248,34.7108,52.2641,8.90605,15.9454,36.2675,55.4442,8.90605
"MGG_17976T0",38.1543,20.4488,25.0769,7.2294,3.37642,21.3472,26.744,33.971,9.98763,18.8116,32.5067,34.0042,8.64822,20.7669,24.272,35.8954,7.52801,22.8117,30.2334,34.2522,12.8153,21.6035,20.1344,17.7252,3.23146,23.2593,32.7848,4.28194,2.16591,22.7209,35.8777,40.2908,3.02034,25.1344,34.047,7.62924,22.4594,32.7924,38.0892,13.258,21.1502,21.7155,27.6384,5.18996,25.7152,32.2689,32.7511,4.86355,20.0713,32.8958,27.4409,3.54995,24.002,38.813,29.7322,5.52379,28.4647,38.1877,43.1446,26.1585,47.8815,52.192,11.7658,25.7251,47.8452,56.8819,11.7658,15.5725,41.0535,48.5754,57.4135,16.332,37.6506,47.9837,57.4135
"MGG_05211T0",36.2286,56.5876,44.4378,14.2796,6.60934,60.3066,55.6062,17.3352,13.4147,56.8365,55.661,30.0865,15.5216,78.5308,89.3774,27.1513,19.455,96.733,50.3893,27.3046,20.502,42.8346,50.9304,28.8056,8.84332,79.4188,52.5703,1.20322,7.07143,72.8971,77.1991,30.2935,5.78564,68.8324,81.9914,18.7469,86.9608,57.455,28.6081,21.6821,59.8664,62.0265,53.6252,12.4827,73.7761,68.1368,24.7855,10.5259,75.2313,62.4233,23.7747,7.4561,80.4861,70.5797,23.7591,11.7063,57.2515,74.5791,29.1245,35.9502,24.5503,31.847,26.465,36.1069,25.5891,35.947,26.465,12.9011,31.5163,48.7739,24.6487,14.9054,39.9455,44.7822,24.6487
"MGG_05253T0",22.6725,41.2891,35.48,6.29523,2.3734,35.6663,22.284,20.3828,9.74844,40.0049,19.2928,19.062,8.27031,35.0031,40.9995,19.3975,7.14398,23.5897,10.1088,42.4001,9.97822,37.3546,34.6075,11.5166,4.63843,30.0422,20.4767,3.83634,5.7479,31.6968,17.3941,29.1805,3.65843,35.2335,20.0343,5.52106,22.9974,12.9583,46.6232,12.2443,25.747,33.2124,24.1208,5.08474,29.4573,17.0355,23.0236,5.19349,25.9196,16.1356,18.3106,4.47787,26.5487,14.1045,29.8296,4.41037,27.2051,12.9844,55.2148,19.1283,35.7532,47.5633,2.56661,17.0876,37.5291,50.4525,2.56661,2.98633,61.3993,60.8142,49.9685,3.04094,47.4582,61.5069,49.9685
"MGG_07261T0",9.75887,2.6685,6.16338,7.07012,2.33302,6.11507,2.7759,10.008,11.1873,6.35271,1.80586,14.7186,9.83748,4.39589,2.54266,16.4817,23.3812,4.90024,2.69212,18.2096,19.519,6.07335,2.17771,3.74602,10.1222,2.84557,2.72307,0.593602,11.091,5.77652,2.43113,12.0406,10.4309,6.25476,2.79944,19.9361,5.50353,3.51936,15.598,3.70483,2.31634,2.26673,4.06348,13.1352,6.71201,1.87848,13.3933,20.4216,5.40543,2.66052,12.2586,12.0429,5.67905,2.85022,12.8998,16.0273,13.7276,2.86834,13.759,6.28539,23.6709,28.0469,3.62073,6.73024,22.9463,29.537,3.62073,32.3577,6.83007,9.031,30.0633,32.1438,6.31432,10.3854,30.0633
"MGG_01043T0",26.9319,29.7751,29.5257,44.2871,25.2922,24.4547,27.2204,46.8023,74.5693,23.8779,23.3786,27.0515,62.5496,23.682,23.595,26.2066,79.7491,21.2387,28.9698,29.9254,86.4502,26.2202,28.551,32.3506,65.3629,21.8112,28.5219,1.22188,53.0972,24.2599,23.1962,28.6852,49.5405,29.8505,20.716,97.8817,24.3614,22.9785,39.0908,34.6415,25.9067,26.8393,43.5464,85.0111,25.7073,23.5545,26.8089,71.1283,20.105,22.069,25.2632,59.4853,22.0588,26.206,24.4721,40.6775,32.0053,25.3763,32.0232,42.1101,45.6989,45.8676,136.42,40.2588,46.2366,46.5463,136.42,82.6301,23.6012,41.6173,42.9065,83.0895,30.8415,39.6217,42.9065
"MGG_04395T0",22.5617,36.6735,27.0547,12.8745,4.80505,24.5261,30.244,5.63357,13.48,25.5128,32.7641,18.2891,11.2386,27.1548,35.9667,19.2787,19.8166,28.3977,29.7339,18.7219,12.4633,29.2408,32.3406,11.5743,4.83374,35.2383,38.2625,2.12903,4.60188,27.7501,39.596,19.7082,3.99059,26.5252,41.9468,15.1381,25.3413,30.0348,18.6727,13.7356,30.7362,43.9864,30.2692,11.8534,30.0988,35.6288,16.1988,6.92323,22.9881,33.3641,7.58675,6.7681,31.178,42.4223,16.639,11.4063,18.551,49.8634,23.8249,16.8729,30.257,29.239,6.11128,18.6293,30.2637,30.2312,6.11128,12.2437,53.0292,39.3324,14.8156,13.2925,48.6258,38.9174,14.8156
"MGG_00786T1",348.04,215.18,97.6403,278.708,130.174,93.4139,142.022,66.4343,458.91,107.722,126.302,115.878,476.146,89.1243,184.683,133.007,706.323,93.6071,87.7549,58.6425,627.306,88.2269,208.552,179.707,479.999,88.508,132.435,9.82312,402.72,83.9318,120.666,115.704,439.168,120.532,138.238,470.987,102.934,99.7021,56.1532,110.597,76.2733,204.565,314.812,438.59,91.6523,122.028,82.9149,399.987,87.6208,119.73,75.0734,392.215,99.8566,120.084,55.9649,328.201,124.266,118.215,47.258,214.654,156.322,167.385,819.982,211.529,156.335,161.899,819.982,577.987,199.543,161.107,84.4149,554.925,188.308,166.866,84.4149
"MGG_00786T0",169.076,71.9084,39.7912,128.425,52.9895,34.5653,47.7592,17.412,203.065,40.1962,42.522,46.3357,227.224,32.5952,61.2242,50.0069,328.357,38.3239,34.038,25.5261,193.964,28.822,68.7416,59.983,241.685,34.0179,46.7776,5.35847,247.378,33.2807,42.3947,54.4803,304.094,43.5959,42.5595,254.006,34.9927,31.8368,25.4433,42.1352,32.6163,81.3159,160.652,271.693,38.3019,43.2451,30.5421,223.916,32.3446,34.2728,27.7829,229.563,36.5903,39.5415,24.6145,202.295,46.2094,43.0354,19.9073,98.4473,61.2168,70.0802,348.127,97.3776,60.3151,73.3,348.127,308.851,64.4791,83.3295,34.8227,332.473,85.1975,79.1281,34.8227
"MGG_06579T0",0.19901,0.0568544,0.107687,1.3493,0.50701,0.102405,0.126592,0,0.719103,0.287,0.098824,0.978587,0.837653,0.448917,0.231506,0.138248,0.678713,0,0.629287,0.807757,1.06576,0.125931,0.117836,0.187682,0.67271,0.0657884,0.298898,0,0.476714,0.126281,0.379913,0.388471,0.319274,0.133855,0.195993,0.0738604,0.353327,0.80191,0.527629,0.32656,0,0.213115,0.0424271,0.51561,0.185278,0.780029,0.605859,0.661705,0.282009,0.315711,1.43708,0.506998,0.155681,0.299049,1.01983,0.0488617,0.305268,0.400293,0.24443,0.212074,0.286968,0.193596,0,0.496509,0.307364,0.289546,0,0.314109,3.17549,0.160974,0.632508,0.711396,0.265987,0.0955976,0.632508
"MGG_15326T0",13.2619,11.2261,6.71573,1.72028,1.05633,9.14031,7.74684,1.45023,2.012,12.9608,9.30316,7.74426,2.42553,12.8827,10.2488,5.94581,1.98042,7.37884,5.07271,6.73062,2.01343,8.62394,13.2911,6.59762,1.11378,8.93767,7.10129,1.90327,0.780632,9.09268,9.04641,7.7092,0.796823,8.57982,9.17762,1.2561,7.93979,7.11261,5.92629,3.06336,8.01439,12.0328,12.9989,0.68031,8.25177,6.86265,6.36808,1.91685,10.1127,5.37286,3.52467,1.5598,7.66135,5.41221,5.24524,1.44385,7.58164,6.50911,3.45865,3.65916,4.58633,8.92036,0,3.17979,4.22404,9.66619,0,1.23036,14.121,10.5769,6.59183,0.397553,13.048,9.75064,6.59183
"MGG_17770T0",0.334875,0,0,0,0,0,0,1.21756,0,0,0.950238,0,0,0,0,0,0,0,0,0.806647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577058,0,0,0,0.385588,0,0,0,0,0,0,0,0,0,0,0.475995,0,0,0,0,0,0,0,0,0.686008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGG_03684T0",26.382,57.8641,47.8563,17.8296,7.68939,63.0991,66.4235,31.7408,18.9214,68.241,73.0735,31.5795,16.186,63.574,72.8251,33.2224,44.0655,79.8346,86.2652,41.1889,21.1435,52.9058,48.4878,18.7716,6.45296,75.0039,71.5877,1.08571,7.7364,58.39,76.5699,35.2428,6.39413,56.9189,71.3243,16.3056,69.6333,83.9624,35.2804,21.1168,51.5884,57.3104,27.6099,11.9532,61.5963,68.0519,35.1209,10.5554,59.6275,67.2432,26.2996,9.59928,60.0621,76.9542,31.6392,13.396,53.1008,89.8232,39.3499,39.1649,57.1951,39.5315,22.0661,37.1133,56.0275,42.6338,22.0661,28.0134,77.0418,45.9169,54.5513,29.7806,68.909,42.5555,54.5513
