gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
4760,790.7,9778000000,0.6415,0.02343
10208,790.7,5.193,0.6402,0.02343
2753,790.9,4.895,0.6392,0.02344
9751,794.1,6.245,0.6423,0.0236
6215,795.3,2.374,0.6426,0.02366
12895,796,12550000000,0.6422,0.02369
4296,796.1,10240000000,0.6411,0.0237
6178,796.5,4.411,0.6403,0.02372
9894,799,4.737,0.6424,0.02385
7761,800.3,4.536,0.6429,0.02392
3076,800.6,5.375,0.6421,0.02393
5748,801.1,4.708,0.6414,0.02395
9463,801.7,4.639,0.6409,0.02399
10151,802.4,10810000000,0.6405,0.02402
3832,804.2,4.648,0.6417,0.02411
6639,804.9,4.393,0.6414,0.02415
10835,806.8,3.803,0.6428,0.02425
7174,810.4,4.75,0.6464,0.02443
12154,810.6,12350000000,0.6453,0.02444
1900,811.4,6.221,0.6451,0.02448
12805,813.6,2.24,0.6467,0.02459
10664,813.9,10560000000,0.646,0.02461
961,814,4.75,0.6448,0.02462
11108,814.8,4.498,0.6445,0.02465
2625,815.9,5.726,0.6447,0.02471
7235,817.3,4.198,0.6454,0.02478
2535,820.3,4.201,0.6482,0.02494
2778,820.8,4.185,0.6476,0.02496
3558,825.1,9535000000,0.6521,0.02519
11893,825.2,5.743,0.6509,0.02519
11054,825.4,5.177,0.6499,0.0252
1525,825.8,4.314,0.6493,0.02523
9090,828.5,3.39,0.6516,0.02536
343,829.8,4.256,0.652,0.02543
12088,829.9,5.011,0.651,0.02544
11721,830.5,4.829,0.6505,0.02547
4770,831.7,3.852,0.6509,0.02553
536,832,3.935,0.6499,0.02554
7128,832.1,4.765,0.6488,0.02555
10494,832.8,4.425,0.6486,0.02559
6784,833.3,3.828,0.6479,0.02561
6621,833.6,4.46,0.6472,0.02563
4585,834.6,7942000000,0.6472,0.02568
9621,834.6,3.838,0.6461,0.02568
1285,837.8,2.562,0.649,0.02585
6054,842.7,4.618,0.6542,0.0261
2283,842.9,5.198,0.6532,0.02612
12203,843.7,4.523,0.6531,0.02616
1992,844.2,7478000000,0.6525,0.02618
8165,845,4.345,0.6523,0.02623
4843,845.4,7942000000,0.6517,0.02625
6068,845.7,4.045,0.6508,0.02626
3586,846.7,3.122,0.6509,0.02632
9410,846.9,1.155,0.65,0.02633
2601,847,4.989,0.6489,0.02633
3890,848.5,7972000000,0.6497,0.02641
5771,849.6,7972000000,0.6498,0.02647
2645,850,4.18,0.6492,0.02649
5459,850.3,4.207,0.6484,0.02651
9782,851,5.582,0.648,0.02654
12737,851.1,4.861,0.6471,0.02655
11203,851.3,4.475,0.646,0.02656
