gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8109,1043,10.79,0.7735,0.03738
12078,1043,4.958,0.7725,0.03739
7478,1044,13.21,0.7725,0.03744
9278,1044,16.63,0.7716,0.03746
12723,1045,12.74,0.7719,0.03753
12694,1045,4.465,0.7709,0.03754
1138,1046,2.79,0.7707,0.03759
13068,1048,18.44,0.772,0.03771
2800,1049,8.294,0.772,0.03777
7374,1050,8.33,0.7717,0.03781
7487,1050,7.918,0.7705,0.03781
8046,1051,24.75,0.7701,0.03785
9495,1053,18.02,0.7724,0.03802
2374,1057,11.07,0.7755,0.03823
994,1057,20.79,0.7743,0.03823
8712,1059,7.439,0.7753,0.03834
10257,1060,4.437,0.7754,0.0384
12096,1061,10.12,0.7755,0.03847
2735,1063,15.74,0.777,0.03859
1222,1064,9.202,0.7765,0.03863
9335,1069,8.778,0.7825,0.03899
